,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
17105,2145 S Neil St,EKQiKd7EMZjsa4JokFaeAg,Champaign,40.0877237618,-88.2479701689,China King,61820,23,3.0,IL
17126,108 E Green St,RQKrr8j4jS_7ubGMfAwnIQ,Champaign,40.110515,-88.237634,Garcia's Pizza In A Pan,61820,3,3.5,IL
17179,1815 A W Kirby Ave,6ebjmhhmRTQTGkBjKa4blw,Champaign,40.0978347,-88.2778605,The Pet Pro,61821,6,4.0,IL
17213,7 Convenience Center Rd,ffacanjbTeV8qP0puOW4xQ,Champaign,40.140056799999996,-88.2425731,Jiya Beauty Salon,61820,20,4.0,IL
17285,53 E Marketview Dr,SYYcmL87IBIdPJ4AbM-6sw,Champaign,40.1372,-88.240143,Seno Formal Wear,61820,4,2.0,IL
17311,10 E Chester St,CrIWqmuO2uQWwl3z11K_BA,Champaign,40.1168569,-88.2430189,Pizzeria Antica,61820,119,4.0,IL
17314,1209 W Oregon St,kKCwp86xU9XKRnAALQDhrw,Urbana,40.1067731,-88.2251981,The Red Herring Vegetarian Restaurant,61801,62,4.5,IL
17542,311 W Main St,TljiUnO5i-9_iH5x-mWZ7A,Sidney,40.025767,-88.077981,Sidney Dairy Barn,61877,21,4.5,IL
17631,512 E Green St,R0SY86PqTcp80TFvGrLi9w,Champaign,40.110351,-88.231456,Illini Tech Center,61820,12,3.5,IL
17753,2009 Kenyon Rd,fl2TPNWrchkCbNEg0utjvw,Urbana,40.1332077785,-88.198594898,Steak â€™n Shake,61802,17,2.5,IL
17881,1402 S Neil St,zswdqM8Av3KxVv9o7_6ORA,Champaign,40.1005214,-88.2439537,Rainbow Garden,61820,74,3.5,IL
17995,404 E Green St,EVkytEhlC1nswqmgrHdviw,Champaign,40.1104457,-88.2330726,Bo Bo China,61820,37,2.5,IL
18040,111 S Walnut St,sfn4UtTZOjGo0hIWBa48uw,Champaign,40.1155929,-88.2429788,The Art Party Studio,61820,5,3.5,IL
18252,302 E University Ave,e7N4dO5w2Ef5RdSnH_n4Jw,Urbana,40.1169212,-88.2040378,Walgreens,61802,5,3.0,IL
18624,1102 W Gregory Dr,GqEPKuvvflkhWxZu_zYUhw,Urbana,40.104798,-88.22193,Campus Recreation Center East,61801,5,4.0,IL
18800,409 E Chalmers St,UEsFV-zCAL_E_DTv-wGzfw,Champaign,40.106469,-88.232343,Illini Tower,61820,11,2.0,IL
18952,209 N Main St,hD4Qnd0_nK21BqUuB2MSfQ,Saint Joseph,40.1127636,-88.0419443,Padanos Pizza,61873,8,4.5,IL
18957,801 N Dunlap Ave,aCvSQs0wAIwYzdy21-De3w,Savoy,40.064369,-88.2507195,BreezzWay,61874,3,5.0,IL
18987,2000 S Lincoln Ave,tKcagQ6JNkMtayvBVHwY9w,Urbana,40.0927651,-88.2178875,Japan House,61801,8,4.5,IL
19062,7000 N Las Vegas Blvd,YMeWjOd1svHDGdDCKoiGgg,Los Angeles,36.2732597,-115.0094303,Electric Daisy Carnival,90037,36,4.5,CA
19063,28 E Chester St,Dkhg2ClBOP0efXaoL8yNNg,Champaign,40.1165667,-88.2421822,Robert's,61820,12,5.0,IL
19190,1420 N Neil St,uQ1-TOt8QPoQibkwUZRfXQ,Champaign,40.1311308,-88.2429904,Herriott's Rents Tents Events,61820,4,4.0,IL
19447,115 Convenience Ctr Rd,_36y6DMfo8QcEi7IWrXa0A,Champaign,40.1386521,-88.241438,Hancock Fabrics,61820,4,4.0,IL
19845,212 S 1st St,EGaNNRcQLxtEauvfQP91kg,Champaign,40.1149289,-88.2385342,Living Yoga Center,61820,4,5.0,IL
20020,911 W Main St,2yK6dW1qOXCoGoKAUPfWeA,Urbana,40.1143035889,-88.2204360962,Flats Fixed,61801,4,5.0,IL
20042,202 S Country Fair Dr,oga-FLR4aSHlWRoQmnIc0w,Champaign,40.1150795,-88.2812044,Starcrest Cleaners,61821,6,4.0,IL
20061,2125 S Neil St,c_pScQ7eKYTesWkcqDMn-g,Champaign,40.087687,-88.2468408,Women's Health Practice,61820,15,2.5,IL
20090,608 S Sixth St,KedpWqBphmRopwBd7trzFw,Champaign,40.1108047945,-88.2302965969,Wendy's,61820,8,2.0,IL
20137,"1711 S Neil St, Ste 3",94dPK6n_yIBU6_n2OPpEOA,Champaign,40.0946359,-88.2457028,Jones Optical Co,61820,7,2.5,IL
20237,,x_vRaIuDsvvRK5tQpV9hoA,Las Vegas,36.128561,-115.1711298,Pretty Girl Lingo,89109,4,5.0,CA
20246,709 S Wright St,dNch89PUCbxvhieKmWi8LQ,Champaign,40.109995,-88.22911,Cocomero,61820,125,4.0,IL
20259,2906 Crossing Ct,poDxgsg-i02WzqBujqEm-A,Champaign,40.0847989,-88.2916525,Mettler Therapy,61822,3,5.0,IL
20362,1702 W Bradley Ave,LwFlN4-f4cPHx6-gk8HlUw,Champaign,40.127859,-88.274883,Domino's Pizza,61821,6,2.0,IL
20375,201 E Peabody Dr,mzTm1IMlBZhN-UY5PeA0Lg,Champaign,40.1008296,-88.2355555,BodyWork Associates,61820,4,5.0,IL
20700,515 N Market St,g47OIJSJQI2pf_FBdV-uQg,Champaign,40.1207354,-88.2402806,Andy's Enterprise & Auto Beauty,61820,3,5.0,IL
20708,39 E Main St,ODURDhURWmZr6b--O4nt3w,Champaign,40.1177419112,-88.241513984,Jupiter's Pizzeria and Billiards,61820,98,4.0,IL
20774,1201 N Mattis Ave,S27XLKsX1B-scfdDQ4rTGQ,Champaign,40.1278221,-88.2796597,Hardee's,61821,4,2.0,IL
20786,1401 Grandview Dr,etLsW18rOOhxQc0sQ-BGFQ,Champaign,40.1001170805,-88.2505423671,Hessel Park,61820,9,4.5,IL
20926,518 E Green St,xwdvkz6Mlu_KlXzBEblsew,Champaign,40.1105432,-88.2313045,Illini Eye Care,61820,15,3.5,IL
20932,4112 C Fieldstone Rd,-oxCk2IIY132_7EDweDOLw,Champaign,40.113888,-88.3109216,The Ryan Dallas Team - Keller Williams Realty,61822,3,1.0,IL
21057,17591 N 600 E Rd,_cikN23Q9cpWHrSoeXXTGg,Fithian,40.1233884,-87.8314877,Ludwig Farmstead Creamery,61844,4,4.5,IL
21071,101 Burwash Ave,Cikls1ZzfgjCI0J4RKrQeA,Savoy,40.0738739,-88.2491985,Thornton's,61874,5,4.0,IL
21290,2109 S Neil St,SVi1WkSOGcu9Yn79APVjSw,Champaign,40.0885965,-88.2479277,Hada Cosmetic Medicine,61820,3,5.0,IL
21532,"611 E Green St, Campustown",THC1S01liu8wIeg2ienLiw,Champaign,40.1164204,-88.2433829,Howbowda Bagel,61820,8,3.0,IL
21610,"49 E Green St, Ste B",mvhokWwVKgfE-koLlc4VEw,Champaign,40.1101985,-88.2402729,Auntie Lee's Chinese Kitchen,61820,23,2.5,IL
21619,404 E Green St,_zCwyuW5XrRKw8oK8EM49A,Champaign,40.1104696,-88.2331177,Burrito King,61820,22,3.5,IL
21627,615 W Town Center Blvd,hCWX7t0vVzZzurvQnO69dw,Champaign,40.1416701,-88.2534952,Slumberland Furniture,61822,7,3.5,IL
21737,1712 Gentry Square Ln,rqVUACgdEDNlRmsowUa8Cw,Champaign,40.092248,-88.27505,Gentry Square Apartments,61821,4,5.0,IL
21752,1105 S New St,YEpB1mdJUIaK_evI5RTNHw,Champaign,40.1040334,-88.254845,Klein Gretchen,61820,3,5.0,IL
21784,705 N Neil St,fY0Dpw5a3i1CMjMuT2SaDQ,Champaign,40.1221403,-88.243543,Holy Land Mediterranean Grill,61820,27,3.5,IL
21818,1114 N Market St,YERn2kltXVj9936i6T4Q8w,Champaign,40.1269433,-88.2386034,Big J J Fish & Chicken,61820,43,4.0,IL
21822,2017 N Prospect Ave,hBKkJeRmqceqgIWb3Pv1eg,Champaign,40.1398728435,-88.2599828837,PetSmart,61822,24,3.0,IL
21904,122 N Neil St,-Jhlh8Scjy669NdtCfKSSg,Champaign,40.117237,-88.2431919,V Picasso,61820,116,4.0,IL
22075,100 Carriage Center Ct,asOJ0MeixiGgeK1Nv1RaiA,Champaign,40.09211,-88.246514,Worden-Martin Buick GMC,61820,3,3.5,IL
22248,2000 N Neil St,MeifqPs6WGgVeTNP-g8gfQ,Champaign,40.1425481,-88.2427717,Charlotte Russe,61820,4,2.5,IL
22415,2103 Sumac Dr,VU5Xd5RzFvSMKFkiwIgPUw,Champaign,40.0852925,-88.28001,Good Servants Home Cleaning,61821,4,4.0,IL
22458,1204 Hagan St,oq0QtNwMV6dGFDsnuGZWKQ,Champaign,40.1278841,-88.2545434,Yellow Checker Cab,61820,4,1.0,IL
22594,"505 S Neil St, Unit 2",F6ynFLlFtFPkxUYDvvClUQ,Champaign,40.1110535,-88.2441408,Verizon Russell Cellular,61820,3,3.5,IL
22806,722 W Town Center Blvd,zOiRz0CrelSvK3i-BkLvfQ,Champaign,40.1448783,-88.2560794,JOANN Fabrics and Crafts,61822,12,3.0,IL
22859,4110 Colleen Dr,oaCXzMF-5an6MhwFzLqSCA,Champaign,40.109177,-88.3140279,Witte Electric,61822,3,3.5,IL
22869,876 State Rt 11,Uz77JHl5e6zlGa-71-6_dA,Champlain,44.9794671,-73.4449037,China Buffet,12919,4,2.5,NY
22946,402 N Maple St,squM96Zm0Ae6K3wvaHLuBw,"Urbana, Illinois",40.115516,-88.202043,Attention To Detail - Car Care Specialists,61802,21,5.0,IL
22994,1511 W Springfield Ave,R32Yh0XxxanldkIp11fuRg,Champaign,40.1125152,-88.2715751,BoBo's BBQ,61820,42,3.5,IL
23348,27 E Marketview Dr,lEfDbMH4ON41L2ByGALx9g,Champaign,40.137422,-88.241224,The Music Shoppe,61820,4,3.0,IL
23437,803 W Anthony Dr,HvRWUE3yP3mY4mZiG6UtJg,Champaign,40.1365794371,-88.2573496356,Einstein Bros Bagels,61822,16,4.0,IL
23535,1001 W Bradley Ave,1bgcPZXnzAZvrc6HcBfc7A,Champaign,40.126938,-88.260531,Average Joe Auto Repair,61821,15,5.0,IL
23551,104 S McCullough St,-AYIgCzZPVr7OMcfELjcAg,Urbana,40.1119575,-88.2129259,King's Barber Shop,61801,13,4.0,IL
23601,"11 Airport Rd, Ste 1",40_k0mmGSXesMHpjPFSXaQ,Savoy,40.036241,-88.263489,Avis Rent A Car,61874,5,2.0,IL
23628,620 W Town Center Blvd,6Ujvqa50oe8fgT5iDEx42Q,Champaign,40.143969,-88.252857,Menards,61822,24,3.0,IL
23825,135 W Main St,tifSHPWIRy6QuL0nkaKXwg,Urbana,40.1122332,-88.2087204,Bohemia,61801,6,4.0,IL
24100,820 Bloomington Rd,6vsjWxIMHs-34L9wuTBJRw,Champaign,40.1332734002,-88.2559525967,The Home Depot,61820,17,3.0,IL
24180,3001 Village Office Pl,3HPFI6f_96vbANRrWa_kew,Champaign,40.080949,-88.295318,Animal Hospital at the Crossing,61822,10,4.5,IL
24184,401 S 1st St,EoPd4SI9-mnkyb2CJcgkLA,Champaign,40.112801,-88.239078,Minneci's Ristorante,61820,36,3.5,IL
24503,618 E Daniel St,t0HT9od2xZ0Fc5a0PFB2BQ,Champaign,40.1080694,-88.2295377,Kam's,61820,60,2.0,IL
24821,2702 North Prospect,-i3dOjumvOw-52aGXU1xDg,Champaign,40.148159,-88.257291,Starbucks,61822,45,3.0,IL
24831,11 Airport Rd,RyukxHwGYLzoFC49vFiO6w,Savoy,40.0363551061,-88.263913393,National Car Rental,61874,6,4.5,IL
25034,901 S 1st St,FsRYheupb38V0_JRD-u2Bg,Champaign,40.1076565,-88.2390825,Roland Realty,61820,10,3.5,IL
25295,"1405 S Neil St, Ste C",Z7r_FJXEyfyvVsyv2y7gFQ,Champaign,40.0996476,-88.2447937,Cactus Grill,61820,53,4.0,IL
25318,509 N Lierman Ave,qIDNz-IzZCLat0Mwpqch7w,Urbana,40.1172245,-88.1900665,Peter B's Automotive,61802,7,5.0,IL
25333,1019 W Bloomington Rd,bkuNNU8TkCOnDfYpwmpMgg,Champaign,40.13304,-88.2619733,Americas Best Value Inn,61821,9,1.5,IL
25386,402 N Race St,oWQwUw8xfQgi1nVNKgS6vA,Urbana,40.115461,-88.2086039,Silvercreek,61801,140,3.5,IL
25509,400 N Century Blvd,AZuF4x7_CPZndrMcUQW7mg,Rantoul,40.3145097,-88.1554787,Ott's Drive In,61866,26,4.0,IL
25535,1712 E Grove Ave,k7orQ2Bi5eAVxbjzUon3hA,Rantoul,40.311014,-88.123844,Hap-E-Dog Bath Haus,61866,4,2.0,IL
25765,706 W Marketview Dr,8ed4YmEWPr5nfau82-OtCA,Champaign,40.1378972,-88.2553386,Subway,61822,6,2.0,IL
26010,1411 S Neil St,PiD4hteskHnFC4GowN34cw,Champaign,40.0994856,-88.2448316,Espresso Royale,61821,34,3.0,IL
26011,2000 N Neil St,CHd3f2PONQqKhLcVw2hQTg,Champaign,40.143704476,-88.2423189849,JCPenney,61820,4,3.0,IL
26159,119 W Main St,54pbmQvIJDYHkRHuIWCsqA,Urbana,40.1124098765,-88.2078016079,Blackbird,61801,3,4.5,IL
26189,35 E Green St,cLrsYJSVjDQbaVikQSpnbQ,Champaign,40.1099022,-88.2410371,Green Street Cafe,61820,11,3.5,IL
26191,2209 S Neil St,RnGG5bAz4nTPo_Ui99Kzbg,Champaign,40.086871,-88.248177,Le Peep Restaurant,61820,116,3.5,IL
26412,"2917 Crossing Ct, Ste C",5JWbhXdLq-p3ml8Yf2dSlA,Champaign,40.0841413,-88.2936659,"Ramsay M Dean, DDS",61822,6,2.0,IL
26414,2441 Village Green Pl,nruGB6KEc3E3zUiTLtPkbg,Champaign,40.0827867,-88.2968187,Janice Vidovic Realtor - Keller Williams,61822,3,3.5,IL
26430,1001 W Killarney Street,azp7DHDIBynX2Zk-1rIujw,Urbana,40.1315099,-88.2216211,Wyndham Garden Urbana Champaign,61801,40,1.5,IL
26443,"113 N Mattis Ave, Ste B",2mxIiW7wQhsiA7VskA2d2g,Champaign,40.1165704,-88.2769346,LookAfter Hair Company,61821,3,3.5,IL
26461,"904 N 4th St, Ste B",k441Clzdv9Ia4QZanEne3g,Champaign,40.12454,-88.233577,Wood N' Hog Barbecue,61820,42,4.5,IL
26676,2004 N Linview Ave,1cLd6sLlt5SMiIhY8tmGBw,Urbana,40.1315319,-88.2173243,Hunsinger Apartments,61801,5,3.5,IL
26866,"601 S 6th St, Ste 102",BkqM_Ou82P3gn_PTxEN3pw,Champaign,40.111322,-88.230602,Ozu Ramen,61820,85,3.0,IL
27152,1038 Rt 11,xkha6iK_PLsUqnFB-CJW5g,Champlain,44.9820140128,-73.4590297162,Valero,12919,3,2.5,NY
27353,611 W Park St,XvCaVBLDqiEj8YsjpPUu8w,Urbana,40.1178595,-88.2138419,Carle Foundation Hospital Level 1 Trauma Center,61801,11,3.0,IL
27354,1717 Philo Rd,-5dd-RjojGVK9hjAMCXVZw,Urbana,40.096510146,-88.1920049885,La Fiesta Mexican Restaurant,61802,12,3.0,IL
27374,403 E Green St,NFUINoS0tUsp3qy7wLIB1A,Champaign,40.1100319,-88.2330779,Dorcas Restaurant,61820,7,4.0,IL
27515,612 Killarney St,pIdd_gxfw6SLyyo_3Kz91w,Urbana,40.133881,-88.2171691,Knights Inn Urbana Champaign,61801,3,1.0,IL
27936,1009 N Boyden St,vo-EekrtBvIRZvy1GALPRA,Urbana,40.122211,-88.198238,Gulliford Septic & Sewer Service,61802,3,1.5,IL
28013,"512 E Green St, Ste C",x6fvLWdx-Kb8_oMeqaHhRQ,Champaign,40.1105623,-88.2314528,Chatime Champaign,61820,30,4.5,IL
28098,516 E John St,9SJ5sTileHeLXVMJrQiEDQ,Champaign,40.1092217,-88.2305203,That's Rentertainment,61820,49,5.0,IL
28135,301 N Neil St,VHsNB3pdGVcRgs6C3jt6Zg,Champaign,40.1190386,-88.2438816,Dublin O'Neil's,61820,133,3.5,IL
28253,2037 S Neil St,eJtmOfqwGj5sYKQrB01oWQ,Champaign,40.0905314,-88.2463655,Slim Chickens,61820,58,3.0,IL
28627,1317 Dunlap Ave,BaM7YlRv7Mchd3Yb58Tbpw,Savoy,40.0699682412,-88.2496367528,BodyN'Sole,61874,20,4.5,IL
28632,510 E John St,wRJQdkMCbvIj269WjXtuyQ,Champaign,40.1093708,-88.2308592,White Horse Inn,61820,11,3.0,IL
28696,401 S Mattis Ave,-7PuYohz9dR80iGfVR_kLA,Champaign,40.1123750709,-88.2772195188,BIGGBY COFFEE,61821,15,4.0,IL
28718,2018 S Philo Rd,Pz2mK5ZkmiWiHZG0OUcKdw,Urbana,40.0919614,-88.18902,Rick's Bakery Cafe,61801,49,4.5,IL
28809,2000 N Neil Street,zeKmH-EPyxEugnuJsjpYlg,Champaign,40.142524,-88.244276,Lenscrafters,61820,4,4.0,IL
28810,1001 S Wright St,aKiE0aZ6vGyOlH-uVOHONw,Champaign,40.1065873,-88.2292355,The Y Eatery,61820,30,3.5,IL
28838,34 E Main St,Ih9my8hp4KqcyBXI9Cyevg,Champaign,40.1175214,-88.241992,Barrelhouse 34,61820,41,3.5,IL
28942,2500 S Philo Rd,IHJKFxoWXONoz-JamfOnlg,Urbana,40.0844098,-88.1896857,Meijer,61802,23,3.0,IL
29135,806 Perkins Rd,2zAj0Tqc1i8bz_FTxPVvIg,Urbana,40.1276654,-88.1979097,TK Service Center,61802,4,5.0,IL
29140,305 Marketview Dr,xerBarrLxpO4T0eoADrcIg,Champaign,40.13674,-88.248393,Quality Inn & Suites,61822,17,2.0,IL
29150,625 E Green St,XIFPoEPkvGlTSlm9JRA_Ag,Champaign,40.1101761,-88.2293832,Slice Factory,61820,13,1.5,IL
29239,"340 N Neil St, Ste 101",1chUoQJw0hrpB4kMCOZ2KA,Champaign,40.1192337,-88.2428097,Collective Pour,61820,6,4.5,IL
29277,401 Mercury Dr,5bBzfDFZ2gU3tqS0oC-2kg,Champaign,40.149057,-88.233394,Flooring Surfaces,61822,9,3.5,IL
29369,336 S Century Blvd,fY-EIvJnYEBVRSpFj4Y5TQ,Rantoul,40.3065982,-88.1561854,Rantoul Express Lube,61866,4,2.0,IL
29498,2004 S Neil St,U68w8EOOdWB96ohZtwPk4w,Champaign,40.092224,-88.2452871,U & I Nails,61820,6,3.5,IL
29557,2006 Round Barn Rd,D1mPZ8LDaP1hYpOefmowQQ,Champaign,40.1111293,-88.2821148,White Tiger Tae Kwon Do,61821,3,5.0,IL
29608,119 W Main St,Wq84zy8_rw1IkAqPcPqJ9g,Urbana,40.1124516,-88.2082596,Das Cafe,61801,22,4.0,IL
29804,305 W Ellen St,RO8_riptsSLrFRNs08vObA,Ogden,40.116761,-87.959619,Rich's Family Restaurant,61859,14,3.0,IL
29872,3113 Village Office Pl,_ON1hKGULG_dsvJVjDmDjQ,Champaign,40.0809319,-88.295404,Joel Ward Homes,61822,3,2.5,IL
29878,9 E University Ave,7y15tx9HxN8O2exJfTbGQg,Champaign,40.1161211,-88.2430896,Midwest Barber Co,61820,3,5.0,IL
29893,114 S Race St,8mKV3KThn3wXGL3OVxrCNg,Urbana,40.111959,-88.208652,Sitara,61801,166,4.0,IL
30062,611 E Green St,GkQxwsRXYioD2VtCjNfedw,Champaign,40.110039,-88.229804,The Beef Stand,61820,23,3.5,IL
30082,101 E Curtis Rd,XA48CZEooX4HUqep7Tt_EQ,Savoy,40.067517,-88.24823,Curtis Road Self-Storage,61874,3,5.0,IL
30148,2610 N Prospect Ave,D2f7q_jP-qDs777xlzfglg,Champaign,40.1472094,-88.25494,Regal Nails,61822,7,3.0,IL
30304,4400 W Springfield Ave,nSANvWMsrquhaxOnOwThSg,Champaign,40.113731,-88.318668,Kouski Landscaping Co.,61822,5,4.0,IL
30312,508 E Green Street,NXERVbjRdwe0Deg4d_fVlA,Champaign,40.110827,-88.231612,Koto Ramen,61820,30,2.0,IL
30315,605 E Springfield Ave,ZiLOXVloAOtr9_cpQTpr8g,Champaign,40.1124685,-88.22988,University of Illinois,61820,58,4.0,IL
30361,1200 West University Ave,aODcYfWni7x_XnPL5E-fgg,Urbana,40.1170815,-88.2248933,Hampton Inn Champaign/Urbana,61801,27,3.5,IL
30392,1900 Center Dr,AzZtRUAo43Ow9ITDfPEShg,Champaign,40.1385412,-88.2448634,La Quinta Inn Champaign,61820,35,3.5,IL
30412,502 E John St,wBQRhH9fEqME-sPU5sUlaw,Champaign,40.1092117,-88.23147,Harold's Chicken Shack,61820,4,4.0,IL
30418,"100 Trade Centre Dr, Ste 1",rQX6RVr6E4Zg9hx8GBFGHQ,Champaign,40.097136,-88.245695,TGI Friday's,61820,16,3.0,IL
30478,"700 S Gregory St, Ste F",rOPj68rUjK9tv84ShWaetg,Urbana,40.1065086,-88.2212475,BBQ Premium Chicken,61801,30,2.5,IL
30583,2913 W Kirby Ave,SRqt_Lv-RGNbuxPfy_yL4w,Champaign,40.0979708,-88.2947678,Central Illinois Bank,61821,3,3.0,IL
30890,911 W University Ave,YrZxRSTg_dVbZd5PXz7G5Q,Urbana,40.1161711,-88.2202894,Dairy Queen,61801,8,4.0,IL
30898,,h2qkSDCYHR11uZtMtRIhWQ,Champaign,40.1017582,-88.2753144,JUST BRING IT,61821,5,5.0,IL
31187,107 W Springfield Ave,r6NdWvrOvK8lnnT1eYlBqA,Champaign,40.1122563,-88.2443706,Champaign Do It Best Hardware,61820,6,5.0,IL
31300,1705 W Kirby Ave,fx5RY3DmDcRHw1aFWKs4Dw,Champaign,40.0975459,-88.2745275,Bridal & Formal Wear Alterations by Azar,61821,9,4.5,IL
31331,1902 Center Dr,UPCTlq-r-yZcWFFH2qOlWg,Champaign,40.139173,-88.244581,Ginger Asian Bistro,61820,7,3.5,IL
31347,1601 N Cunningham Ave,9BxyFs3bVmpH63JMs8P_HQ,Urbana,40.1280566,-88.1999274,Toro Loco,61802,25,4.0,IL
31411,2718 Hundman Dr,FPDweEfY7HAwvosRrlUvSA,Champaign,40.1189957,-88.2912347,Lanz Heating & Cooling,61822,20,4.0,IL
31445,"1907 W Springfield Ave, Ste A",Piw4Xr1wNyL4lgmwLZ2eTg,Champaign,40.1124481,-88.2780062,Jet's Pizza,61821,10,3.5,IL
31698,1805 S Neil St,EmezZdxbvjydG5FkN6Mecw,Champaign,40.0940675,-88.2457853,Fiesta Ranchero,61820,4,2.0,IL
31721,1103 W Main St,CxBPeMdK7oFcDdoennTe8A,Urbana,40.1142641,-88.2227769,Bikeworks,61801,16,3.5,IL
31937,706 W Marketview Dr,AUoYd7F20On4N7SAWPlJRg,Champaign,40.137859,-88.255574,Midwest Cellular,61822,4,1.5,IL
32195,202 Eastwood Dr,KpVNHvN_3mVM4ubilE1_1Q,Mahomet,40.1961720577,-88.3952219412,Kaffee Mahomet,61853,5,4.5,IL
32233,2052 County Rd 1800 E,E-JsOFyRRulpX1zyOc5XIg,Urbana,40.1794968,-88.124887,Deem Landscaping,61802,3,3.5,IL
32355,"2102 N Neil St, Ste 2",hBiy4-3VVGsdAageUvE-JA,Champaign,40.140086409,-88.2450721851,Hobby Lobby,61820,4,4.5,IL
32397,501 N Mattis,beBdNA6cEuDLvrhTi_EjKQ,Champaign,40.1205718,-88.2774235,McDonald's,61821,14,1.5,IL
32399,1210 W Park,dYfB6KjDrtmN9wbtWg5qEQ,Champaign,40.1175665,-88.2659641,Belicious Bakery,61821,6,4.5,IL
32494,1208 N Cunningham Ave,rMudAMuRcmg3ZO1QeNoNCA,Urbana,40.1248523,-88.1996228,Carle Medical Supply,61802,8,2.0,IL
32780,2010 N Lincoln Ave,1L4YorxS7v3BCB3NcM_diQ,Urbana,40.1318741,-88.2185822,Andrae's Harley-Davidson,61801,3,3.5,IL
32920,2005 N Prospect Ave,kCuVBEfMDzDM4X840R5J7Q,Champaign,40.1391413,-88.2601143,Staples,61822,12,2.5,IL
32935,215 S Staley Rd,8S2u4I68ePdkuyoqPRJX0g,Champaign,40.1157908,-88.3149538,I-Power School of Gymnastics,61822,5,4.0,IL
32969,904 Francis Dr,kkSkD925InBRs7ZAOIiIRQ,Champaign,40.1312186,-88.2588922,Vibez Performance Car Audio,61821,4,3.0,IL
33090,2009 S Neil St,k6m3Msok7bto6biv5guEzg,Champaign,40.0918386724,-88.245879896,Pancheros Mexican Grill,61820,15,2.5,IL
33112,1901 S High Cross Rd,wxxn-2vEWky9ROitqfYFzw,Urbana,40.0927251,-88.1635162,Village Inn Pizza,61802,7,2.0,IL
33127,214 W Main St,sOPBbhDCi7bJlW7dNBuITg,Urbana,40.1126462,-88.209562,A Plus VIP Lounge,61801,16,3.5,IL
33171,108 N Garrard Rantoul,x-SnoqTmBip_tRgw4EvCAg,Rantoul,40.311037,-88.157057,Sammers Grill & Bar,61866,3,4.0,IL
33263,2504 Village Green Pl,ZxQlHVm0pj0ERqpwhEHc6w,Champaign,40.0819642,-88.2961397,San Maru,61822,58,4.5,IL
33286,807 S Lincoln Ave,Igr5Id1TWyM3JLsY_td9_w,Urbana,40.1055585,-88.2194246,Jimmy John's,61801,28,4.0,IL
33316,11 E University Ave,YxngrHRkW8gLGOYDJ_LBoQ,Champaign,40.116164,-88.242955,Furniture Lounge,61820,17,4.5,IL
33428,"2000 N Neil St, Spc 205",KWNxXORKxbaq5vMpVS9IKA,Champaign,40.1425481,-88.2427717,Kitchens,61820,3,1.0,IL
33439,302 S 1st St,7U7uLS9YjjhBM1SoyNH30w,Champaign,40.114132,-88.238369,Basmati Indian Cuisine,61820,3,3.0,IL
33464,"502 E John St, Ste 102",qog6Xyb97Wy3xIztQbRHBg,Champaign,40.1092381,-88.2315641,The Beach - Sun and Spa,61820,5,3.0,IL
33582,1905 S Neil St,VvM5lRDU3y37XjuYugBaRA,Champaign,40.0929568,-88.2460042,Oberweis Ice Cream and Dairy Store,61820,8,3.0,IL
33684,"2104 W Springfield Ave, Ste B",kokytV29X4717mjIC3H7Xg,Champaign,40.1131849,-88.2837312,Papa John's Pizza,61821,19,2.0,IL
33740,2001 N Mattis Ave,xuBaqHxquWr-I_2drJXH5A,Champaign,40.1373272,-88.2786585,United States Government,61821,3,2.5,IL
33745,2023 N Prospect Ave,gqNWdGdRpHy1vbrEtQyJEw,Champaign,40.1403434027,-88.2599431565,Ulta Beauty,61822,12,3.5,IL
33800,110 W St,Wn8QXr2VdAR9J4JPsrlfgg,Gifford,40.3068808596,-88.0213274062,Bibbs,61847,4,3.0,IL
34170,205 W Warren St,4wzfwVrijdT--mWTESjw9g,Saint Joseph,40.1129997,-88.0422169,China King,61873,13,4.0,IL
34233,"1331 Savoy Plaza Ln, Savoy Plaza",ZOWcv-6Iw3vCnVmXtojXzw,Savoy,40.0709538626,-88.2517350439,BoRics Hair Care,61874,7,1.5,IL
34317,,XbfksGFlx2-i5zkl9jDi5A,Champaign,40.1017582,-88.2753144,Perfectionist Cleaning Services,61821,3,3.5,IL
34384,1905 W Bradley Ave,d7ZAFNiqhZD9yo0lX-AeKw,Champaign,40.1268225,-88.2795325,Triple T Car Wash,61821,16,3.5,IL
34466,113 N Walnut St,jeTfL2kCyBtmFGSrSQHqVw,Champaign,40.1168917,-88.2426766,Bacaro,61820,153,4.0,IL
34490,501 N Neil St,Q7-hLbFxUNVrCZx07py2ig,Champaign,40.1202006,-88.2435455,Eden's Rain Salon,61820,18,4.5,IL
34686,11 E University Ave,aVOxJm-9FAeWcvB2oBxJdQ,Champaign,40.116164,-88.242955,Plant Mode,61820,6,5.0,IL
34731,302 Northgate Dr,psKzY0OqiA3l3xvMyl4OQA,Saint Joseph,40.1197166,-88.0403588,Mercantile Antiques,61873,3,4.5,IL
34868,202 E University Ave,MhmF2-I7rrGITX7pXQJJEA,Urbana,40.11771,-88.2059038,Tricoci University of Beauty Culture,61801,5,5.0,IL
34906,600 N Neil St,lf6-NqTZ-_uepF2RnjqngQ,Champaign,40.121616918,-88.2436788997,United States Postal Office,61820,3,3.5,IL
